frase_id,frase,multi_vote,majority_vote,agreement_rate,annotators,total_annotations,n_labels_multi
1793610,ele é filho de.,"[""identidade"", ""papel_social""]",identidade,100.0,2,4,2
1793657,que ele é rei da floresta.,"[""identidade""]",identidade,50.0,2,2,1
1793663,que ele é rei na floresta.,"[""identidade""]",identidade,100.0,2,3,1
1793974,"Ela é de bahia, ela é feiticeira.",[],,0.0,2,0,0
1794238,Êta mulher traiçoeira.,"[""identidade""]",identidade,50.0,2,1,1
1794348,Maninha é rainha ginga.,"[""identidade""]",identidade,100.0,2,3,1
1794374,Lara é fruta rara.,"[""identidade""]",identidade,50.0,2,2,1
1795458,"Menina lavadeira, da beira, beira da estrada.","[""identidade""]",identidade,50.0,2,2,1
1795551,"Traga flores também, para minha mãe iemanjá.","[""papel_social""]",papel_social,50.0,2,2,1
1795568,"Moça morena, vizinha das águas também.","[""identidade""]",identidade,100.0,2,3,1
179591,Se pra ela é champagne e caviar.,"[""papel_social""]",papel_social,50.0,2,1,1
1796045,Se tu é homem mané.,"[""identidade""]",identidade,100.0,2,2,1
1796356,Menino vadio.,"[""aparencia""]",aparencia,50.0,2,3,1
1796799,"Ela é a fulana de tal,.","[""identidade""]",identidade,50.0,2,2,1
1796804,"Ela é gente bem,.","[""identidade""]",identidade,100.0,2,4,1
179686,Sabe que ele é o senhor.,"[""outros""]",outros,50.0,2,3,1
1797172,Num tem mulher nova comadre.,"[""identidade""]",identidade,100.0,2,2,1
179731,Ele é o sol.,"[""identidade""]",identidade,100.0,2,4,1
179733,Ele é um dom.,"[""identidade""]",identidade,100.0,2,4,1
179737,Ele é amor.,"[""identidade""]",identidade,100.0,2,3,1
1798312,Ela é mãe solteira não tem tempo pra zoeira não.,"[""identidade""]",identidade,50.0,2,1,1
1798695,Ela tá sendo mal comida então que se intrometer.,"[""aparencia""]",aparencia,50.0,2,2,1
1798773,"Ti avisei, com ele nunca vai ser igual.","[""outros""]",outros,100.0,2,2,1
1798984,Namorada sinhazinha.,"[""outros""]",outros,100.0,2,2,1
1799205,Quando o rei mais confiante.,"[""valores""]",valores,50.0,2,1,1
1799215,A idéia do rei foi genial.,"[""habilidades""]",habilidades,100.0,2,3,1
1799265,Moça bonita e sapeca.,"[""aparencia""]",aparencia,100.0,2,3,1
1799471,Só queria moço rico.,"[""identidade""]",identidade,50.0,2,2,1
1799479,Tinha que ser moço louro.,"[""aparencia""]",aparencia,100.0,2,2,1
1799806,Muitas querem um homem casado pra curtir.,"[""outros""]",outros,50.0,2,3,1
1800006,"Estranhamente, o homem branco chegou.","[""aparencia""]",aparencia,100.0,2,2,1
1800602,Quando moça foi bonita.,"[""aparencia""]",aparencia,100.0,2,4,1
1800621,Mulher feia e sem vintém.,"[""aparencia""]",aparencia,100.0,2,2,1
1800796,Sou mamãe e ele é papai.,"[""papel_social""]",papel_social,50.0,2,1,1
1800997,De madrugada uma dama fuleira fez um tempo quente.,"[""identidade""]",identidade,50.0,2,1,1
1801688,MENINA MOÇA.,"[""aparencia""]",aparencia,50.0,2,1,1
1801697,"Você, menina moça,.","[""identidade""]",identidade,50.0,2,1,1
1801886,"Vai dizer que ela é a razão dos meus ais,.","[""identidade""]",identidade,50.0,2,4,1
180193,Ser mulher direita.,"[""valores""]",valores,50.0,2,2,1
1802167,"Aquela bonita, nega!) (Coitado está azarado!).","[""aparencia""]",aparencia,100.0,2,3,1
1802492,essa mulher ao seu lado é uma mina mais forte que o.,"[""identidade"", ""habilidades""]",identidade,100.0,2,4,2
1802600,o homem estava abilolado.,"[""comportamentos""]",comportamentos,100.0,2,2,1
1802708,Ela anda arrependida de tudo o que fez.,"[""identidade""]",identidade,100.0,2,4,1
1802789,"Atenção, senhoras senhores, vamos rir até o fim da viagem.","[""comportamentos""]",comportamentos,100.0,2,2,1
1802946,Com seu decote italiano ela é tão bela.,"[""aparencia""]",aparencia,100.0,2,4,1
1803102,No meio de homens fortes - eu estava jogando com a sorte.,"[""comportamentos""]",comportamentos,50.0,2,1,1
1803182,Porque ela é tão boa.,"[""identidade""]",identidade,50.0,2,2,1
1803313,E eu sou um homem feliz.,"[""identidade""]",identidade,100.0,2,2,1
1803476,Pela padroeira ela foi bem contemplada.,[],,0.0,2,0,0
1803511,"Ela ficou zangada, me fez “mal-criação”.","[""comportamentos""]",comportamentos,100.0,2,2,1
1803605,"Sou nordestino, um homem fino, com diploma de doutor –.","[""identidade""]",identidade,100.0,2,6,1
1803674,Procuro para minha companheira uma deusa faceira.,"[""identidade""]",identidade,100.0,2,5,1
1803768,Você mulher é uma chave de cadeia.,"[""papel_social""]",papel_social,100.0,2,4,1
1804538,"Bahia, ela é feiticeira.","[""identidade""]",identidade,100.0,2,2,1
180532,Você menina moça.,"[""identidade""]",identidade,100.0,2,3,1
1806861,Menina tanajura jura que nasceu pra mim.,"[""comportamentos""]",comportamentos,50.0,2,1,1
1806909,UM MENINO FORTE E BONITÃO.,"[""identidade"", ""aparencia""]",identidade,100.0,2,4,2
1807216,Não há mulher mais bonita.,"[""aparencia""]",aparencia,100.0,2,3,1
1807449,As mina ficam doida no estilo do negão.,"[""comportamentos""]",comportamentos,50.0,2,3,1
1808331,Moça bonita segura a saia pra eu não pensar besteira.,"[""comportamentos""]",comportamentos,100.0,2,3,1
180950,Sem ela sou tão triste.,"[""identidade""]",identidade,50.0,2,2,1
181115,Oxum senhora bonita.,"[""identidade"", ""aparencia""]",identidade,100.0,2,5,2
181149,"Anabela é caprichosa, nesse trunfo ele é bidu.","[""comportamentos""]",comportamentos,100.0,2,4,1
1812762,Ela é ótima.,"[""identidade""]",identidade,100.0,2,2,1
1812930,Que menina cheia de saúde.,"[""identidade""]",identidade,100.0,2,3,1
181298,"Ele é pai, é corvo também.","[""identidade""]",identidade,100.0,2,3,1
1813560,Sou honesto sim senhor traição me dá vertigem.,"[""valores""]",valores,50.0,2,2,1
1813919,É bom a gente deixar ele quieto.,"[""comportamentos""]",comportamentos,50.0,2,2,1
1814704,No estado civil ser homem casado.,"[""papel_social""]",papel_social,50.0,2,2,1
1814771,Mistura de menina inocente com malicia no olhar.,"[""identidade""]",identidade,50.0,2,2,1
1815255,"Ela é linda, é novidade.","[""aparencia""]",aparencia,100.0,2,2,1
181566,E tanta moça bonita para a gente elogiar.,"[""aparencia""]",aparencia,100.0,2,2,1
181584,Em favor da eternidade onde o rei dos reis é rei.,"[""valores""]",valores,50.0,2,3,1
181728,"Ela é igual a mim -Não é, não -E sim, é sim!","[""identidade""]",identidade,50.0,2,3,1
181862,Moça flor.,"[""identidade""]",identidade,50.0,2,2,1
181874,Moça flor vai chorar.,"[""comportamentos""]",comportamentos,100.0,2,2,1
1819566,Me descrever um homem ruim.,"[""comportamentos""]",comportamentos,50.0,2,3,1
1819643,"Você pode sofrer, esquece essa mulher casada!","[""comportamentos""]",comportamentos,50.0,2,2,1
1819837,Garota sexy vem me dar um beijo.,"[""identidade""]",identidade,50.0,2,2,1
182006,Pela décima vez ela está inocente nem sabe o que fez  .,"[""outros""]",outros,100.0,2,3,1
1820099,"Se ele é teu herói, eu sou mais corajoso.","[""identidade"", ""habilidades"", ""valores""]",identidade,100.0,2,7,3
1820101,"Se ele é o ator, eu sou realidade.","[""identidade""]",identidade,100.0,2,5,1
1820106,"Ele foi traído, eu fui o traidor.","[""comportamentos""]",comportamentos,100.0,2,2,1
1821382,Uma deusa sedenta de amor.,"[""papel_social""]",papel_social,50.0,2,2,1
1821677,A minha mina tá desconfiada que é você.,"[""comportamentos""]",comportamentos,100.0,2,3,1
1822922,Cerveja gelada e mulher bonita.,"[""comportamentos""]",comportamentos,100.0,2,6,1
1824247,Ê menina linda que eu vejo todo dia.,"[""aparencia""]",aparencia,100.0,2,3,1
1824259,Garota bela o que eu quero.,"[""aparencia""]",aparencia,100.0,2,3,1
1824263,Ê menina linda que eu vejo todo dia....,"[""aparencia""]",aparencia,50.0,2,1,1
1825506,Menina criança linda.,"[""aparencia""]",aparencia,50.0,2,2,1
1825511,Menina rara beleza.,"[""aparencia""]",aparencia,50.0,2,1,1
1825853,"Está é uma história, de uma garota nova.","[""identidade""]",identidade,50.0,2,1,1
1826333,Ele foi doutor.,"[""identidade""]",identidade,50.0,2,2,1
1826345,Rapaz tão feio assim.,"[""aparencia""]",aparencia,100.0,2,2,1
1826357,Ele é comprido e até parece.,"[""identidade""]",identidade,50.0,2,4,1
1826379,"É, elas dizem que ele é feio, mas tem molho.","[""aparencia""]",aparencia,50.0,2,3,1
1826990,A mulher mais feliz do mundo.,"[""identidade""]",identidade,50.0,2,2,1
182727,Ela estará sempre presente.,"[""comportamentos""]",comportamentos,100.0,2,2,1
1827777,Todo homem é iludido.,"[""valores""]",valores,50.0,2,1,1
1828506,"Feito um menino inocente,.","[""identidade""]",identidade,50.0,2,4,1
182875,"Ao se aninhar nos labirintos do meu coração, Vá que ela fique amuada.","[""outros""]",outros,50.0,2,1,1
1829501,essa mina é uma pressão mas não posso me aventurar.,"[""papel_social""]",papel_social,50.0,2,1,1
1829513,Lembro a menina feia.,"[""aparencia""]",aparencia,100.0,2,3,1
1830229,Deixa a mulher sensual.,"[""identidade""]",identidade,50.0,2,2,1
1830970,princesa bela.,"[""aparencia""]",aparencia,50.0,2,1,1
1830983,"Ela é maravilhosa, de enlouquecer.","[""identidade""]",identidade,100.0,2,4,1
1831293,"O nosso caso ele é complicado, é difícil de entender.","[""identidade""]",identidade,50.0,2,3,1
1831401,E a minha mãe como ela é chata.,"[""comportamentos""]",comportamentos,100.0,2,3,1
1831413,Um homem culto e educado....,"[""identidade""]",identidade,50.0,2,2,1
1831494,"Segura coração ela linda demais mais eu, eu não quero mais.","[""aparencia""]",aparencia,50.0,2,1,1
1831526,Ela é doce e meiga perto de mim.,"[""identidade"", ""comportamentos""]",identidade,100.0,2,4,2
1831579,mulher amante.,"[""identidade""]",identidade,50.0,2,2,1
1831750,Eu gaguejando e ela cheia de razão.,"[""habilidades""]",habilidades,50.0,2,3,1
1831930,É muito linda é muito gata ( ela é minha flor...).,"[""identidade""]",identidade,50.0,2,2,1
1831937,"Louca, louca, louca, louca, louca, louca que menina louca.","[""valores""]",valores,50.0,2,3,1
183323,Faz tempo que ele está vazio.,"[""valores""]",valores,50.0,2,3,1
1833244,"Aí, Deus foi tão bom, me apresentou você.","[""comportamentos""]",comportamentos,50.0,2,1,1
1835938,Ta na cara que ele ta apaixonado.,"[""aparencia""]",aparencia,100.0,2,3,1
1836105,Voltar a ser teu namorado doido apaixonado.,"[""outros""]",outros,50.0,2,2,1
1838431,Vou te mostrar do que um homem é capaz.,"[""papel_social""]",papel_social,50.0,2,2,1
1839010,"Não a vez pra razão, Amar é msm assim.","[""valores""]",valores,50.0,2,2,1
1839867,"Se ele é um sentimento que está dentro do meu peito,.","[""identidade""]",identidade,50.0,2,2,1
1840891,Menino apressadinho não me esperou.,"[""comportamentos""]",comportamentos,50.0,2,2,1
1841227,Uma moça tão bonita fez acelerar.,"[""identidade""]",identidade,50.0,2,2,1
1841230,O que uma moça linda queria comigo.,"[""aparencia""]",aparencia,100.0,2,3,1
1841234,Já sei que ela está sózinha.,"[""identidade""]",identidade,50.0,2,1,1
1841249,Uma deusa linda não me avisou da profissão.,"[""aparencia""]",aparencia,100.0,2,3,1
1842219,Ela é a mulher da minha vida (ô ô ô ô).,"[""papel_social""]",papel_social,50.0,2,2,1
1842347,A dama mais bonita.,"[""aparencia""]",aparencia,50.0,2,1,1
184264,Menina bonita não chora.,"[""aparencia""]",aparencia,100.0,2,4,1
1844119,"Que moço igual não há pela cidade,.","[""outros""]",outros,50.0,2,2,1
1844136,Eu farei dela a mulher mais feliz desse mundo.,"[""identidade""]",identidade,50.0,2,4,1
1844896,"Provocante, insinuante ela é poderosa.","[""identidade""]",identidade,100.0,2,4,1
1846293,Com toda a ingenuidade de um menino sonhador.,"[""valores""]",valores,50.0,2,2,1
1847167,No requebrado da menina sensual.,"[""identidade""]",identidade,50.0,2,2,1
1847194,Deus te fez assim menina linda pra me encantar.,"[""aparencia""]",aparencia,50.0,2,2,1
1847368,Se toca um samba ela rebola bonitinho.,"[""habilidades""]",habilidades,100.0,2,3,1
1847518,Vicentina.....ela não é dar mole não.,"[""identidade""]",identidade,50.0,2,2,1
1847580,Fica com ela não acho certo .,[],,0.0,2,0,0
1847708,"Me inspiro nela pois ela é a luz que me ilumina, à noite.","[""identidade""]",identidade,100.0,2,4,1
1847804,Deusa menina ou mulher.,[],,0.0,2,0,0
1847971,Uma mina diferente todo dia vem me ver.,"[""aparencia""]",aparencia,50.0,2,2,1
1849143,Mais eu to sabendo que essa mina é perigosa e mandigueira.,"[""identidade""]",identidade,100.0,2,3,1
1849251,Na vida seria um homem mais feliz.,"[""identidade""]",identidade,50.0,2,1,1
1849257,"Menina linda, quero te namorar.","[""identidade""]",identidade,50.0,2,2,1
1849523,"Ela é minha princesa, diz que é minha cinderela.","[""identidade""]",identidade,100.0,2,4,1
1849526,"Deve ser inveja porque ela é tão cheirosa, barriga saradinha ela sabe que é gostosa.","[""aparencia""]",aparencia,50.0,2,1,1
1849540,"Todos lá na rua sabem que ela é piriguete,.","[""identidade""]",identidade,50.0,2,2,1
1849541,dizem as más linguas que ela é boa...(de chiclete).,"[""comportamentos""]",comportamentos,100.0,2,4,1
1849627,Esta é uma história de uma garota nova.,"[""identidade""]",identidade,100.0,2,4,1
1849637,Eu sou a tal (menina louca).,"[""identidade""]",identidade,50.0,2,1,1
1849640,A turma logo responde ela fica empolgada.,[],,0.0,2,0,0
1849837,E na hora do almoço ela é carne de pescoço.,"[""identidade""]",identidade,50.0,2,3,1
1849901,Mas com ele é diferente.,"[""comportamentos""]",comportamentos,50.0,2,2,1
1850242,Ela é a mulher que eu sempre quiz.,"[""identidade""]",identidade,50.0,2,2,1
1850247,Mas é que ela é estrangeira.,"[""identidade""]",identidade,100.0,2,2,1
1850509,Ah ah ah ah ah ah essa mulher é bipolar.,"[""comportamentos""]",comportamentos,50.0,2,1,1
1850591,Um homem apaixonado fica cego e louco de paixão (paixão).,"[""comportamentos""]",comportamentos,100.0,2,3,1
1850595,Um homem apaixonado fica cego e louco de paixão.,"[""identidade"", ""comportamentos""]",identidade,100.0,2,5,2
1850644,"Na comunidade ela é estrela, gata de elite.",[],,0.0,2,0,0
1851544,Que essa menina boa.,"[""identidade""]",identidade,100.0,2,2,1
1852009,Eu arranjei uma menina tão faceira tão felina.,"[""aparencia""]",aparencia,50.0,2,2,1
1853182,e agora ele é conhecido como o famoso pé rapado.,"[""identidade""]",identidade,100.0,2,2,1
1853821,"Já tem mar, já tem mar, minas gerais já tem mar.","[""identidade""]",identidade,50.0,2,2,1
1853822,"Já tem mar, já tem mar, minas graias já tem mar, já tem mar.","[""outros""]",outros,100.0,2,2,1
1853823,"Já tem mar, minas gerais já tem mar, já tem mar.","[""outros""]",outros,50.0,2,1,1
1853868,Ao invés de você procurar pelo homem perfeito.,"[""identidade""]",identidade,100.0,2,5,1
1854550,"Ela é parceira, é fechamento.","[""comportamentos""]",comportamentos,100.0,2,4,1
1854561,Ela é barreira que anda.,"[""identidade""]",identidade,50.0,2,3,1
1854570,Ela é provocante.,"[""comportamentos""]",comportamentos,50.0,2,1,1
1854572,Ela é fatal quando chega é um furacão.,"[""identidade""]",identidade,50.0,2,3,1
1854797,Sou mulher capaz de tudo.,"[""identidade""]",identidade,50.0,2,2,1
1854847,Que ela tá é afim de mim.,"[""identidade""]",identidade,50.0,2,2,1
1855235,Ela tá loca tche e não para de dança.,"[""identidade""]",identidade,50.0,2,2,1
1855261,essa garota é nota 10.,"[""identidade""]",identidade,50.0,2,2,1
1855269,eu conheci uma menina muito atraente.,"[""identidade""]",identidade,50.0,2,2,1
1855630,Quando elas bebem ficam igual a shakira..,"[""identidade""]",identidade,50.0,2,2,1
1855635,Ela fica tarada e bota a bebida na boca.,"[""identidade"", ""comportamentos""]",identidade,100.0,2,4,2
1855713,E elas tão cheia de tesão..,"[""comportamentos""]",comportamentos,100.0,2,2,1
1856063,"Ela é danada é sem vergonha gosta muito de dançar,.","[""identidade""]",identidade,50.0,2,4,1
1856168,"Porque nóis é coletividade nóis só não dá moral pra falsidade estora o champangne amor é só de mãe paz, justiça e liberdade..","[""comportamentos""]",comportamentos,50.0,2,2,1
1856175,"Se liga só nessa comparação se eles é peixe nóis é tubarão, se eles é cú nóis é sangue bom nóis só não se compara a papai do céu é ele lá e nóis aqui no chão..","[""identidade""]",identidade,50.0,2,4,1
1856246,As mulheres são atriz.,"[""identidade""]",identidade,50.0,2,2,1
1856247,E os homens são ator ator ator.,"[""identidade""]",identidade,50.0,2,1,1
1856576,Cabral tá favoravel.,"[""outros""]",outros,100.0,2,2,1
1856770,É por isso que hoje ele é o protagonista dessa nova minha letra.,"[""outros""]",outros,50.0,2,2,1
1857204,"Deixar os homens malucos, essa é sua marca.","[""comportamentos""]",comportamentos,50.0,2,1,1
1857205,"Ela é original, quem não é, paga um pau.","[""identidade""]",identidade,100.0,2,2,1
1857211,"No tamborzão ela rebola, de whisk ela tá dahora.","[""outros""]",outros,50.0,2,1,1
1857551,"Deus que ele é justo e tudo tem seu porém, ir além, ir além, ir além.","[""valores""]",valores,50.0,2,2,1
1857604,"Deixa elas malucona,.","[""habilidades""]",habilidades,50.0,2,2,1
1857659,"Ele tem dinheiro, ele é ligeiro,.","[""identidade""]",identidade,50.0,2,3,1
185786,Eu sou essa mulher tão triste.,"[""identidade""]",identidade,50.0,2,1,1
1858093,Meu shortinho amarelo deixa os meninos doidão.,"[""outros""]",outros,50.0,2,2,1
1858199,Essa menina linda muito princesinha.,"[""identidade""]",identidade,50.0,2,2,1
1858333,Eu sei que ela não é mina pra colar.,"[""comportamentos""]",comportamentos,50.0,2,2,1
1858846,Pego outro e ele rala rala rala rala.,"[""habilidades""]",habilidades,50.0,2,1,1
1859884,Mulher ouro e poder já falei que é lutando.,"[""identidade""]",identidade,50.0,2,1,1
1860193,"Se ela é linda, simples, simpática.","[""outros""]",outros,50.0,2,2,1
1860195,se ela é simples e satisfaz!.,"[""identidade""]",identidade,50.0,2,2,1
1860452,Dj vou te falar: ela é muito sensual.,"[""identidade""]",identidade,100.0,2,5,1
1860457,Ela tá doidona de tequila.,"[""comportamentos""]",comportamentos,100.0,2,3,1
186065,O senhor é dono.,[],,0.0,2,0,0
1860709,R.L fé em deus que ele é justo.,"[""valores""]",valores,100.0,2,5,1
1861169,Dedicada a todas as mulheres ciumentas....,"[""comportamentos""]",comportamentos,100.0,2,2,1
1861181,Ela fica louca para me localizar....,"[""comportamentos""]",comportamentos,100.0,2,3,1
1861292,"Eu vi a minha mãe chorando, minha mulher aflita.","[""comportamentos""]",comportamentos,100.0,2,3,1
1861340,A vingança como ela é gelada.,"[""outros""]",outros,50.0,2,2,1
