frase_id,annotation_list,total_annotations,annotators,identidade,aparencia,papel_social,habilidades,valores,comportamentos,outros,majority_vote,agreement_rate,identidade_share,aparencia_share,papel_social_share,habilidades_share,valores_share,comportamentos_share,outros_share,multi_vote,n_labels_multi,frase
2039999,"[['identidade'], []]",1,2,1,0,0,0,0,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Ela é poderosa po po po poderosa.
2040000,"[['valores'], ['identidade', 'comportamentos']]",3,2,1,0,0,0,1,1,0,valores,50.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,['valores'],1,Mas ela é perigosa pi pi pi pirigosa.
2040498,"[['identidade', 'comportamentos'], ['outros']]",3,2,1,0,0,0,0,1,1,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,['identidade'],1,Ela chega chegando pronta pra detonar.
2040499,"[['comportamentos'], ['identidade', 'comportamentos']]",3,2,1,0,0,0,0,2,0,comportamentos,100.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,['comportamentos'],1,Ela sabe ser gostosa sabe me conquistar.
2040502,"[['aparencia'], ['identidade', 'aparencia', 'habilidades']]",4,2,1,2,0,1,0,0,0,aparencia,100.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,['aparencia'],1,"Ela é musa ela e top, gata sensual."
2041105,"[[], ['aparencia', 'habilidades']]",2,2,0,1,0,1,0,0,0,aparencia,50.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,['aparencia'],1,"Ela sabe ser gostosa, sabe me conquistar."
2041108,"[['identidade', 'aparencia', 'comportamentos'], ['comportamentos']]",4,2,1,1,0,0,0,2,0,comportamentos,100.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,['comportamentos'],1,"Ela é musa, ela é top gata sensual."
2042350,"[['aparencia'], []]",1,2,0,1,0,0,0,0,0,aparencia,50.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,Porque os meninos maiores que eu.
2042396,"[['valores'], ['valores', 'comportamentos']]",3,2,0,0,0,0,2,1,0,valores,100.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,['valores'],1,Ela é fiel a verdade dela.
2042416,"[['identidade', 'habilidades', 'comportamentos'], []]",3,2,1,0,0,1,0,1,0,identidade,50.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,['identidade'],1,"Menina interior seu jeito leve, cura."
204328,"[['identidade', 'valores'], []]",2,2,1,0,0,0,1,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,['identidade'],1,Pois ele é santo e santos nos quer.
2043461,"[[], ['outros']]",1,2,0,0,0,0,0,0,1,outros,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,['outros'],1,Se ela não vier é grande a minha dor.
2043561,"[['identidade'], ['valores', 'comportamentos']]",3,2,1,0,0,0,1,1,0,identidade,50.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,['identidade'],1,Sinto a minha alma triste e vazia sem a senhora mãezinha querida.
2043598,"[['habilidades'], ['identidade', 'papel_social']]",3,2,1,0,1,1,0,0,0,habilidades,50.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,['habilidades'],1,A moça era milionária.
2043600,"[['identidade', 'papel_social'], ['aparencia', 'valores']]",4,2,1,1,1,0,1,0,0,identidade,50.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,['identidade'],1,O moço era bem pobre.
2043621,"[['identidade'], ['identidade']]",2,2,2,0,0,0,0,0,0,identidade,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,e hoje por ele ser pobre.
2043781,"[['identidade', 'papel_social'], ['comportamentos']]",3,2,1,0,1,0,0,1,0,identidade,50.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,['identidade'],1,"Minha mãe estava muito doente, pra mim foi um golpe dolorido."
2044168,"[['aparencia'], ['valores']]",2,2,0,1,0,0,1,0,0,aparencia,50.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,['aparencia'],1,E lhe digo mulher querida.
204468,"[['identidade', 'papel_social'], ['identidade']]",3,2,2,0,1,0,0,0,0,identidade,100.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,['identidade'],1,"Sacerdote, Rei glorioso."
204476,"[['valores'], ['identidade']]",2,2,1,0,0,0,1,0,0,valores,50.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,['valores'],1,Rei eterno em tudo tem poder.
2045522,"[['aparencia'], ['aparencia']]",2,2,0,2,0,0,0,0,0,aparencia,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,a mulher mais linda do mundo me olhando.
2045725,"[['comportamentos'], ['identidade', 'comportamentos']]",3,2,1,0,0,0,0,2,0,comportamentos,100.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,['comportamentos'],1,"Sabe, ela é uma pessoa que eu convivo bem."
2046464,"[['identidade'], ['identidade', 'comportamentos']]",3,2,2,0,0,0,0,1,0,identidade,100.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,['identidade'],1,Para um menino tão maluco.
204690,"[['identidade', 'valores'], []]",2,2,1,0,0,0,1,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,['identidade'],1,"Bahia que não me sai do pensamento ai, ai que saudade eu tenho da bahia ai, se eu escutasse o que mamãe dizia: ""bem, não vá deixar a sua mãe aflita a gente faz o que o coração dita mas esse mundo é feito de maldade e ilusão"" ai, se eu escutasse hoje não sofria ai, esta saudade dentro do meu peito ai, se ter saudade é ter algum defeito eu, pelo menos, mereço o direito de ter alguém com quem eu possa me confessar ponha-se no meu lugar e veja como sofre um homem infeliz que teve que desabafar dizendo a todo mundo o que ninguém diz vejam que situação e vejam como sofre um pobre coração pobre de quem acredita na glória e no dinheiro para ser feliz  ."
2046992,"[[], ['identidade', 'comportamentos']]",2,2,1,0,0,0,0,1,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,['identidade'],1,A menina pensativa.
2047290,"[['identidade', 'comportamentos'], ['comportamentos']]",3,2,1,0,0,0,0,2,0,comportamentos,100.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,['comportamentos'],1,"Essa mina tá doidona vai descendo até o chão,."
2047291,"[['habilidades'], ['identidade', 'comportamentos']]",3,2,1,0,0,1,0,1,0,habilidades,50.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,['habilidades'],1,Ela quica ela rebola quando toca o tamborzão.
2047559,"[[], ['outros']]",1,2,0,0,0,0,0,0,1,outros,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,['outros'],1,"Nois é foda, nois é fera, nóis não copia nóis cria."
2047837,"[['identidade', 'comportamentos'], ['comportamentos']]",3,2,1,0,0,0,0,2,0,comportamentos,100.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,['comportamentos'],1,Uma mulher braba em casa doidinha pra me matar.
2048415,"[['valores'], []]",1,2,0,0,0,0,1,0,0,valores,50.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,['valores'],1,Só que ela tão modesta.
2048437,"[['identidade', 'habilidades'], ['habilidades']]",3,2,1,0,0,2,0,0,0,habilidades,100.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,['habilidades'],1,Por que ele muito esperto.
204856,"[[], []]",0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,"Ele é poderoso, Ele está por cima."
2048738,"[['comportamentos'], ['outros']]",2,2,0,0,0,0,0,1,1,comportamentos,50.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,['comportamentos'],1,Mas por sorte ela mesma me atendeu.
2048782,"[['identidade', 'valores'], ['identidade', 'comportamentos']]",4,2,2,0,0,0,1,1,0,identidade,100.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,['identidade'],1,Por viver em companhia de uma mulher traidora.
2048870,"[['identidade', 'papel_social'], ['identidade']]",3,2,2,0,1,0,0,0,0,identidade,100.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,['identidade'],1,"Afaste dele, ele é casado."
2049095,"[['identidade'], ['aparencia']]",2,2,1,1,0,0,0,0,0,identidade,50.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,['identidade'],1,E hoje menina moça.
2049518,"[['outros'], ['valores']]",2,2,0,0,0,0,1,0,1,outros,50.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,['outros'],1,SE ELE ENCHUGA O PRANTO EU LHE TIRO A DOR.
2049598,"[['identidade', 'aparencia'], ['identidade', 'comportamentos']]",4,2,2,1,0,0,0,1,0,identidade,100.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,['identidade'],1,Quem me vê com mulher feia pode crer que eu tô doente.
2049757,"[['identidade'], []]",1,2,1,0,0,0,0,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Foi brilhante um moço advogado.
2049855,"[['outros'], []]",1,2,0,0,0,0,0,0,1,outros,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,['outros'],1,Se a mina for meia louco pra encarar.
2049906,"[['identidade'], ['comportamentos']]",2,2,1,0,0,0,0,1,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,['identidade'],1,Ela é comprometida não consigo controlar.
2049908,"[['identidade', 'papel_social'], ['papel_social']]",3,2,1,0,2,0,0,0,0,papel_social,100.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,['papel_social'],1,Mulher mulher.
204991,"[['identidade', 'aparencia', 'habilidades'], ['identidade', 'habilidades', 'comportamentos']]",6,2,2,1,0,2,0,1,0,identidade,100.0,1.0,0.5,0.0,1.0,0.0,0.5,0.0,"['identidade', 'habilidades']",2,Ele é ungido e nasceu pra bilhar.
204992,"[[], ['outros']]",1,2,0,0,0,0,0,0,1,outros,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,['outros'],1,Ele é diferente e ainda digo mais.
2049960,"[[], ['aparencia']]",1,2,0,1,0,0,0,0,0,aparencia,50.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,Deus que mulher divina.
2049961,"[['identidade'], ['identidade', 'outros']]",3,2,2,0,0,0,0,0,1,identidade,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,['identidade'],1,Ela tem maior idade.
2049978,"[['identidade', 'aparencia', 'habilidades'], []]",3,2,1,1,0,1,0,0,0,identidade,50.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,['identidade'],1,Ela é uma máquina é um avião.
2050079,"[['identidade', 'aparencia'], ['aparencia']]",3,2,1,2,0,0,0,0,0,aparencia,100.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,ela é bonita e eu sou bonitão.
2050080,"[['aparencia'], ['identidade']]",2,2,1,1,0,0,0,0,0,aparencia,50.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,Mulher bonita é comigo mesmo.
2050101,"[['identidade', 'valores'], ['identidade', 'habilidades', 'comportamentos']]",5,2,2,0,0,1,1,1,0,identidade,100.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,['identidade'],1,O homem muito valente.
2050110,"[['aparencia'], ['comportamentos']]",2,2,0,1,0,0,0,1,0,aparencia,50.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,['aparencia'],1,Eu tolero mulher feia mas não me passa pra trás.
2050113,"[['comportamentos'], ['comportamentos']]",2,2,0,0,0,0,0,2,0,comportamentos,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,['comportamentos'],1,Dez meninos pequeninos começaram a chorar.
2050127,"[[], ['aparencia', 'comportamentos']]",2,2,0,1,0,0,0,1,0,aparencia,50.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,['aparencia'],1,"Preciso dos teus abraços, minha dama preferida."
2050188,"[['identidade'], ['aparencia']]",2,2,1,1,0,0,0,0,0,identidade,50.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Que mulher bonita que aparece.
2050313,"[[], ['identidade', 'aparencia']]",2,2,1,1,0,0,0,0,0,identidade,50.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,['identidade'],1,"Essa mina é bela, da balada e do bar."
2050464,"[[], ['aparencia']]",1,2,0,1,0,0,0,0,0,aparencia,50.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,E acha ela tão linda.
2050475,"[[], []]",0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,De um garoto esperto e uma pobre menina.
2050899,"[['aparencia', 'comportamentos'], ['aparencia', 'outros']]",4,2,0,2,0,0,0,1,1,aparencia,100.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,['aparencia'],1,Hoje eu to no grau e não existe mulher feia.
2051094,"[[], ['aparencia']]",1,2,0,1,0,0,0,0,0,aparencia,50.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,"Se ela é bonita,."
2051097,"[['identidade'], ['identidade']]",2,2,2,0,0,0,0,0,0,identidade,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Se ela é querida.
2051099,"[[], ['identidade']]",1,2,1,0,0,0,0,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Se ela é famosa eu sou respeitado..
2052271,"[['aparencia'], ['identidade']]",2,2,1,1,0,0,0,0,0,aparencia,50.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,eu sou a sua musa preferida.
2052371,"[['outros'], ['aparencia']]",2,2,0,1,0,0,0,0,1,outros,50.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,['outros'],1,Não falta mulher gostosa no meu carro turbinado.
2052377,"[['habilidades', 'comportamentos'], ['identidade', 'habilidades', 'valores', 'comportamentos']]",6,2,1,0,0,2,1,2,0,habilidades,100.0,0.5,0.0,0.0,1.0,0.5,1.0,0.0,"['habilidades', 'comportamentos']",2,Mulher raparigueira que na hora da zoeira agente passa a noite inteira pra matar meu tesão.
2053430,"[['identidade'], ['identidade']]",2,2,2,0,0,0,0,0,0,identidade,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,"Ele foi o verão, foi a chuva e foi o nome."
2053432,"[['identidade'], ['identidade', 'valores', 'comportamentos']]",4,2,2,0,0,0,1,1,0,identidade,100.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,['identidade'],1,Foi ele amigo baião.
2053436,"[['comportamentos'], []]",1,2,0,0,0,0,0,1,0,comportamentos,50.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,['comportamentos'],1,Ele foi o calor das morenas faceiras.
2053453,"[['comportamentos'], []]",1,2,0,0,0,0,0,1,0,comportamentos,50.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,['comportamentos'],1,Menina nova quando entra num torrado.
2053468,"[['identidade', 'habilidades'], []]",2,2,1,0,0,1,0,0,0,identidade,50.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,['identidade'],1,Nem aprender o que é um torrado de moça nova.
2053984,"[['identidade', 'comportamentos'], ['identidade', 'comportamentos']]",4,2,2,0,0,0,0,2,0,identidade,100.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"['identidade', 'comportamentos']",2,Eu vou fazer de você a mulher mais feliz do mundo.
2054128,"[['aparencia', 'comportamentos'], ['aparencia', 'comportamentos']]",4,2,0,2,0,0,0,2,0,aparencia,100.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"['aparencia', 'comportamentos']",2,"Ela é linda,faz questão de esconder sua beleza."
2054135,"[['papel_social', 'comportamentos'], []]",2,2,0,0,1,0,0,1,0,papel_social,50.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,['papel_social'],1,Mas sempre segura um homem maduro na vida ela quer se dá bem.
2054719,"[['papel_social'], ['comportamentos']]",2,2,0,0,1,0,0,1,0,papel_social,50.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,['papel_social'],1,A dança que remexe garota safada.
2054782,"[['identidade'], ['identidade', 'valores', 'comportamentos']]",4,2,2,0,0,0,1,1,0,identidade,100.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,['identidade'],1,Quando a mulher vê que o homem ta apaixonado.
2054784,"[['comportamentos'], ['valores', 'comportamentos']]",3,2,0,0,0,0,1,2,0,comportamentos,100.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,['comportamentos'],1,E o homem é insistente só fica todo contente.
2054872,"[['identidade', 'comportamentos'], ['outros']]",3,2,1,0,0,0,0,1,1,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,['identidade'],1,"Ele é muito quente, é bacana e pode crer."
2055088,"[[], []]",0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,"Aqui tem mulher bonita, aqui tem moço educado, isso sim que é."
2055238,"[['comportamentos'], ['identidade', 'habilidades', 'comportamentos']]",4,2,1,0,0,1,0,2,0,comportamentos,100.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,['comportamentos'],1,João é alegre pra xuxu.
2055384,"[['identidade'], ['identidade', 'valores', 'comportamentos']]",4,2,2,0,0,0,1,1,0,identidade,100.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,['identidade'],1,O homem aqui feliz sou eu.
205544,"[['outros'], ['identidade', 'aparencia', 'habilidades', 'valores']]",5,2,1,1,0,1,1,0,1,outros,50.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,['outros'],1,"Igarassú, cadê tuas moças bonitas."
2055497,"[['aparencia'], []]",1,2,0,1,0,0,0,0,0,aparencia,50.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,Ela é agigantada parece uma tanajura.
2055529,"[['valores', 'comportamentos'], ['habilidades']]",3,2,0,0,0,1,1,1,0,valores,50.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,['valores'],1,O progresso do homem é tão sublime.
2056355,"[[], ['aparencia']]",1,2,0,1,0,0,0,0,0,aparencia,50.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,São palavras que eu quero te fazer provar.
2056760,"[['identidade', 'aparencia', 'habilidades', 'comportamentos'], []]",4,2,1,1,0,1,0,1,0,identidade,50.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,['identidade'],1,Pense numa mulher arrumada doida para ser amada.
2056762,"[[], ['identidade', 'comportamentos']]",2,2,1,0,0,0,0,1,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,['identidade'],1,"Mas também pense numa mulher traiçoeira, vagabunda e desordeira."
2056764,"[['comportamentos'], []]",1,2,0,0,0,0,0,1,0,comportamentos,50.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,['comportamentos'],1,Pense numa mulher objeto que não tem um canto certo.
2056766,"[['identidade'], ['comportamentos']]",2,2,1,0,0,0,0,1,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,['identidade'],1,Também pense numa mulher leviana que só quer a sua cama.
2056860,"[['outros'], []]",1,2,0,0,0,0,0,0,1,outros,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,['outros'],1,Zumbi é senhor das guerras.
2057155,"[['identidade', 'habilidades'], []]",2,2,1,0,0,1,0,0,0,identidade,50.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,['identidade'],1,Ele é um zagueiro.
2057196,"[['aparencia'], ['aparencia']]",2,2,0,2,0,0,0,0,0,aparencia,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,Menina bonita é um céu azul.
2057199,"[['identidade'], ['identidade']]",2,2,2,0,0,0,0,0,0,identidade,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Ela é alegria de minha tristeza.
2057639,"[['identidade'], ['aparencia', 'comportamentos']]",3,2,1,1,0,0,0,1,0,identidade,50.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,['identidade'],1,Pois ela é toda colorida.
2057640,"[['identidade', 'aparencia'], []]",2,2,1,1,0,0,0,0,0,identidade,50.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Ela é a coisa mais meiga.
205771,"[['outros'], []]",1,2,0,0,0,0,0,0,1,outros,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,['outros'],1,A mãe passava neocid no piolho do filho.
2057713,"[['identidade', 'outros'], ['habilidades']]",3,2,1,0,0,1,0,0,1,identidade,50.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,['identidade'],1,Pois ele é muito bom também.
2057735,"[[], ['outros']]",1,2,0,0,0,0,0,0,1,outros,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,['outros'],1,Flu foi campeão.
2058491,"[['identidade', 'aparencia'], []]",2,2,1,1,0,0,0,0,0,identidade,50.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Menina rosa.
2058540,"[['outros'], []]",1,2,0,0,0,0,0,0,1,outros,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,['outros'],1,"Pelo seu amigo mais querido ele foi apunhalado,."
2059011,"[[], ['identidade', 'outros']]",2,2,1,0,0,0,0,0,1,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,['identidade'],1,Um dia um menino cego.
2059274,"[['identidade', 'aparencia'], ['identidade']]",3,2,2,1,0,0,0,0,0,identidade,100.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,['identidade'],1,"Menina moça gavião, aluvião, anunciando anunciação."
205950,"[[], ['comportamentos']]",1,2,0,0,0,0,0,1,0,comportamentos,50.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,['comportamentos'],1,Eles eram tão úteis.
2060174,"[['identidade'], ['identidade', 'aparencia']]",3,2,2,1,0,0,0,0,0,identidade,100.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,['identidade'],1,"Minha menina felina, meu mel , arranhão."
2060192,"[['identidade', 'valores', 'comportamentos'], ['identidade']]",4,2,2,0,0,0,1,1,0,identidade,100.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,['identidade'],1,"Mulher perversa,."
2060336,"[['identidade', 'aparencia', 'comportamentos'], ['identidade', 'aparencia']]",5,2,2,2,0,0,0,1,0,identidade,100.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,"['identidade', 'aparencia']",2,Moça direita e bonita.
2060343,"[[], ['aparencia']]",1,2,0,1,0,0,0,0,0,aparencia,50.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,Que era a moça mais bonita.
2060666,"[['aparencia'], ['aparencia']]",2,2,0,2,0,0,0,0,0,aparencia,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,O sanfoneiro quando vê moça bonita.
2060713,"[[], []]",0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,Pra que ele não venda biscoito no trem..
2060798,"[['comportamentos'], ['papel_social']]",2,2,0,0,1,0,0,1,0,comportamentos,50.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,['comportamentos'],1,que a filha é falada em toda região.
2060804,"[[], []]",0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,A Zefa é moça bonita.
2060808,"[['identidade', 'comportamentos'], ['habilidades', 'comportamentos']]",4,2,1,0,0,1,0,2,0,comportamentos,100.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,['comportamentos'],1,Os homens ficam quase doidos.
2060956,"[['papel_social', 'comportamentos'], ['aparencia', 'comportamentos']]",4,2,0,1,1,0,0,2,0,comportamentos,100.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,['comportamentos'],1,Tem menina assanhadinha.
2061047,"[['papel_social'], ['identidade']]",2,2,1,0,1,0,0,0,0,papel_social,50.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,['papel_social'],1,Quem nasce em minas é mineiro.
2061224,"[['identidade'], ['outros']]",2,2,1,0,0,0,0,0,1,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,['identidade'],1,É triste seu moço é triste.
206157,"[['comportamentos'], ['comportamentos']]",2,2,0,0,0,0,0,2,0,comportamentos,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,['comportamentos'],1,Ela é tão indiscreta.
2062120,"[['aparencia', 'comportamentos'], ['identidade', 'aparencia']]",4,2,1,2,0,0,0,1,0,aparencia,100.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0,['aparencia'],1,Essa mina é chapa quente é bandida experiente.
2062349,"[['identidade', 'aparencia', 'habilidades', 'comportamentos'], []]",4,2,1,1,0,1,0,1,0,identidade,50.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,['identidade'],1,Ela anda sexy toda guapetona.
2062350,"[['identidade', 'valores', 'comportamentos'], ['identidade', 'papel_social', 'valores']]",6,2,2,0,1,0,2,1,0,identidade,100.0,1.0,0.0,0.5,0.0,1.0,0.5,0.0,"['identidade', 'valores']",2,"Ela não é amante, não é prostituta, ela é fiel, ela é."
2063186,"[['identidade', 'aparencia', 'habilidades', 'comportamentos'], ['identidade', 'aparencia', 'comportamentos']]",7,2,2,2,0,1,0,2,0,identidade,100.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,"['identidade', 'aparencia', 'comportamentos']",3,E ELA VEM CHEGANDO DE BRANCO MEIGA PURA LINDA E MUITO TÍMIDA.
2063242,"[['comportamentos'], []]",1,2,0,0,0,0,0,1,0,comportamentos,50.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,['comportamentos'],1,Mendes tá preocupado.
2063249,"[['outros'], ['identidade', 'outros']]",3,2,1,0,0,0,0,0,2,outros,100.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,['outros'],1,Mas cavalos lentos e mulheres ligeiras salientes.
2063843,"[['identidade'], []]",1,2,1,0,0,0,0,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,De menino contente.
2063854,"[['identidade', 'comportamentos'], ['comportamentos']]",3,2,1,0,0,0,0,2,0,comportamentos,100.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,['comportamentos'],1,Mulher carinhosa.
2064077,"[['habilidades', 'comportamentos'], ['comportamentos']]",3,2,0,0,0,1,0,2,0,comportamentos,100.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,['comportamentos'],1,Eles são discretos e silenciosos.
2064172,"[['identidade', 'aparencia'], ['aparencia']]",3,2,1,2,0,0,0,0,0,aparencia,100.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,Todo homem deve ter uma esposa bonita.
2064195,"[['comportamentos'], ['identidade', 'comportamentos']]",3,2,1,0,0,0,0,2,0,comportamentos,100.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,['comportamentos'],1,Será que ela ainda está muito zangada comigo.
2064202,"[[], ['identidade']]",1,2,1,0,0,0,0,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Ela é a paz da minha guerra.
2064223,"[['outros'], ['valores', 'comportamentos']]",3,2,0,0,0,0,1,1,1,outros,50.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,['outros'],1,Há seis mil anos que o homem vive feliz.
2064229,"[['identidade', 'valores'], ['identidade', 'habilidades', 'valores']]",5,2,2,0,0,1,2,0,0,identidade,100.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,"['identidade', 'valores']",2,Eu sou um homem sincero.
