frase_id,sim,nao,nao_sei,not_annotated,total_annotations,valid_annotations,frase,tem_padrao,real_class,majority_annotation,agreement_rate
1649154,3,0,0,1,4,3,Eu quero a garota mais linda do bar.,Female,sim,sim,100.0
1650918,2,0,1,0,3,3,Menino caramanchão.,Male,sim,sim,66.66666666666667
1650919,3,0,0,0,3,3,Menino fui sapateiro.,Male,sim,sim,100.0
1650921,2,0,0,0,2,2,Menino fui cangaceiro.,Male,sim,sim,100.0
1651246,3,0,0,0,3,3,Pois as mulheres são tão iguais.,Female,sim,sim,100.0
1651762,2,0,0,1,3,2,Moça branca como a neve.,Female,sim,sim,100.0
1651766,3,0,0,1,4,3,Menina branca de neve.,Female,sim,sim,100.0
1651798,3,0,0,1,4,3,Ele é mesmo veiaco.,Male,sim,sim,100.0
1651799,1,0,0,2,3,1,Ele é o rei dos veneno.,Male,sim,sim,100.0
1651900,2,0,0,1,3,2,Martelo de homem simples só pega.,Male,sim,sim,100.0
1653530,2,0,0,2,4,2,Esses moços pobres moços.,Male,sim,sim,100.0
1653634,1,0,0,3,4,1,A princesa mais bonita.,Female,sim,sim,100.0
1653802,2,1,0,1,4,3,"Nós somos assim, ela é parte de mim, meu motivo maior pra voltar.",Female,sim,sim,66.66666666666667
1654945,3,0,0,1,4,3,Se ele foi tão ruim.,Male,sim,sim,100.0
1654948,1,0,0,3,4,1,Ele foi capaz.,Male,sim,sim,100.0
1656096,2,0,0,1,3,2,Pensam que a pobreza é lixo e que rapaz pobre.,Male,sim,sim,100.0
1656487,3,0,0,1,4,3,por ser homem bem disciplinado.,Male,sim,sim,100.0
1656879,2,0,0,1,3,2,Inês já é morta do lado de cá.,Female,sim,sim,100.0
1657800,2,0,0,2,4,2,sou um homem feliz.,Male,sim,sim,100.0
1657817,2,0,0,1,3,2,um homem feliz.,Male,sim,sim,100.0
1657973,3,0,0,0,3,3,Que ilumina os meninos risonhos.,Male,sim,sim,100.0
1657999,2,0,0,2,4,2,Doce ilusão moça bela.,Female,sim,sim,100.0
1661162,2,0,0,1,3,2,"Ela é bonita, é demais.",Female,sim,sim,100.0
1661168,3,0,0,1,4,3,"Ela é bonita, demais.",Female,sim,sim,100.0
1661170,3,0,0,0,3,3,"Ela é bonita, é bonita.",Female,sim,sim,100.0
1661187,2,0,0,1,3,2,"Ela é bonita, é bonita, demais.",Female,sim,sim,100.0
1661232,1,0,0,3,4,1,"Só o senhor tá disconforme, então vai ser logo encanado.",Male,sim,sim,100.0
1661748,3,0,0,1,4,3,que ela vai ser sempre apaixonada..,Female,sim,sim,100.0
1662151,2,0,0,2,4,2,"Teu marido é bom, muié.",Male,sim,sim,100.0
1662230,2,1,0,1,4,3,Mulher gato.,Female,sim,sim,66.66666666666667
1662517,3,0,0,1,4,3,"e não para não, Que mulher furacão.",Female,sim,sim,100.0
1662591,2,1,0,0,3,3,Ela é a mãe dos seres vivos.,Female,sim,sim,66.66666666666667
1662979,2,0,0,1,3,2,É um menino nú.,Male,sim,sim,100.0
1663767,2,1,0,1,4,3,A mulher homem bacante.,Male,sim,sim,66.66666666666667
1663814,2,0,0,2,4,2,É você menina mais linda.,Female,sim,sim,100.0
1663837,2,0,0,2,4,2,Ela é tão inteligente.,Female,sim,sim,100.0
1663852,3,0,0,0,3,3,Ela é incrível em tudo que faz.,Female,sim,sim,100.0
1665115,2,1,0,0,3,3,"Moto loca, lota o carro, entope só de mina top.",Female,sim,sim,66.66666666666667
1666030,1,0,0,2,3,1,"""Cuide bem dessa rosa, trate ela melhor do que tratou a mim"".",Female,sim,sim,100.0
1666528,2,0,0,2,4,2,Por ser uma menina má.,Female,sim,sim,100.0
1666836,3,0,0,1,4,3,"Menina ousada, menina abusada.",Female,sim,sim,100.0
1666922,2,0,0,1,3,2,Ela é dengosa e sabe o jeito.,Female,sim,sim,100.0
1666928,4,0,0,0,4,4,Ela é mulher da vida.,Female,sim,sim,100.0
1667894,2,0,1,0,3,3,Ele não saber ser mais viril.,Male,sim,sim,66.66666666666667
1668406,1,0,0,3,4,1,Pois não há ponto virgem nessa garota virgem.,Female,sim,sim,100.0
1668734,1,0,0,3,4,1,Ela é formada em contabilidade.,Female,sim,sim,100.0
1668756,2,0,0,1,3,2,"Ela é linda e cruel, é viciante.",Female,sim,sim,100.0
1669917,2,1,0,1,4,3,Ele é mais leve que o ar.,Male,sim,sim,66.66666666666667
1670497,3,0,0,0,3,3,Os meninos satisfeitos.,Male,sim,sim,100.0
1670895,2,1,0,1,4,3,Mina linda eu quero morar na sua rua.,Female,sim,sim,66.66666666666667
1671744,2,1,0,1,4,3,É bem fácil pois ele é mais fraco.,Male,sim,sim,66.66666666666667
1671840,1,0,0,1,2,1,"Demorou, mas finalmente ela voltou cansada.",Female,sim,sim,100.0
1672027,2,1,0,0,3,3,Eles fizeram pior.,Male,sim,sim,66.66666666666667
1672500,1,0,0,3,4,1,E bem mais facíl pois ele é mais fraco.,Male,sim,sim,100.0
1673080,3,0,0,1,4,3,Quem acha que eles andam preocupados com você.,Male,sim,sim,100.0
1674200,1,0,0,3,4,1,Ele é muito mais familiar do que eu gostaria de admitir.,Male,sim,sim,100.0
1674331,2,0,0,2,4,2,Já falei: Essa garota é maluca.,Female,sim,sim,100.0
1674341,2,0,0,2,4,2,Já falei: Essa que essa garota é lesada.,Female,sim,sim,100.0
1675134,2,1,0,0,3,3,Se fez de sobremesa pra esposa japonesa.,Female,sim,sim,66.66666666666667
1675165,3,0,0,1,4,3,ele era independente.,Male,sim,sim,100.0
1675169,2,0,0,2,4,2,ele era diferente.,Male,sim,sim,100.0
1675298,1,0,0,1,2,1,E acha os homens chatos.,Male,sim,sim,100.0
1676289,1,0,0,2,3,1,"""Miguel era um ladrão de banco, ele andava injuriado.",Male,sim,sim,100.0
1676580,1,0,0,2,3,1,"""Homem forte todos diziam, o seu poder todos sabiam.",Male,sim,sim,100.0
1676581,3,0,0,1,4,3,"Ele não é vulnerável, nada pode lhe machucar.",Male,sim,sim,100.0
1676582,2,0,0,2,4,2,"Homem forte, homem forte, homem forte.",Male,sim,sim,100.0
1676592,2,0,0,1,3,2,"Homem forte, homem forte, homem forte"".",Male,sim,sim,100.0
1676826,1,0,0,2,3,1,Ser como eles banais.,Male,sim,sim,100.0
1677155,3,0,0,1,4,3,Pra ser um homem feliz.,Male,sim,sim,100.0
1677195,1,0,0,3,4,1,"O garoto morreu, ele foi massacrado, a camisa que ele usava era do time errado.",Male,sim,sim,100.0
1677224,2,1,0,1,4,3,E as garotas são iguais.,Female,sim,sim,66.66666666666667
1677614,1,0,0,2,3,1,Ela foi tão gentil.,Female,sim,sim,100.0
1677808,2,0,0,2,4,2,"Garotas bonitas,fugas espetaculares.",Female,sim,sim,100.0
1677810,2,0,0,2,4,2,"Garotas bonitas,amores impossiveis.",Female,sim,sim,100.0
1678049,2,0,0,1,3,2,"Judy é uma garota punk, Suzy gosta de metal.",Female,sim,sim,100.0
1678106,2,0,0,0,2,2,Não é que ela fosse pobre.,Female,sim,sim,100.0
1678125,2,0,0,1,3,2,Até aqui ela era tida como louca por conversar com planetas.,Female,sim,sim,100.0
1678273,2,0,0,2,4,2,Ainda faz dela uma garota forte.,Female,sim,sim,100.0
1679640,3,0,0,0,3,3,E um homem solitário no cais.,Male,sim,sim,100.0
1679740,2,0,0,2,4,2,Minh’alma me tornava um homem rico.,Male,sim,sim,100.0
1679901,2,0,0,1,3,2,Garotas sinceras de sorriso bem pequeno.,Female,sim,sim,100.0
1680016,3,0,0,1,4,3,"Ela é loira, galega, é infame.",Female,sim,sim,100.0
1680315,1,0,0,2,3,1,"Me abraça qual filha pequena,.",Female,sim,sim,100.0
1680385,2,0,0,2,4,2,"Ela é branca como a neve, paraíso andino.",Female,sim,sim,100.0
1680624,3,1,0,0,4,4,Numa outra encarnação ela era a deusa da verdade.,Female,sim,sim,75.0
1680630,2,0,0,2,4,2,Essa mulher é uma fogueta.,Female,sim,sim,100.0
1680635,2,0,0,2,4,2,Essa garota é uma fogueta e aconteça o que aconteça.,Female,sim,sim,100.0
1680637,1,0,0,2,3,1,Essa garota é uma fogueta.,Female,sim,sim,100.0
1680909,1,0,0,3,4,1,Ela é a garota mais bonita do colégio.,Female,sim,sim,100.0
1680937,4,0,0,0,4,4,garota espetacular..,Female,sim,sim,100.0
1682298,1,0,0,1,2,1,Será que ele está perdido.,Male,sim,sim,100.0
1682317,1,0,0,3,4,1,Será que ele não está errado.,Male,sim,sim,100.0
1682395,3,0,0,0,3,3,Me abraça qual filha pequena.,Female,sim,sim,100.0
1682466,2,0,0,1,3,2,Daquela garota tão cheia de solidão que era há anos atrás.,Female,sim,sim,100.0
1682686,3,0,0,0,3,3,Ás vezes vejo o homem velho.,Male,sim,sim,100.0
1682705,2,0,0,1,3,2,Às vezes vejo o homem velho.,Male,sim,sim,100.0
1682785,1,0,0,2,3,1,E ela é ignorada.,Female,sim,sim,100.0
1682911,3,0,0,1,4,3,Porém ele era o cantor de jazz.,Male,sim,sim,100.0
1682917,2,1,0,0,3,3,Pois ele era o cantor de jazz.,Male,sim,sim,66.66666666666667
1683448,1,0,0,3,4,1,Tão miserável como um homem rico.,Male,sim,sim,100.0
1683462,2,0,0,2,4,2,"A mim bastava o teu calor, só isso eu seria um homem rico mesmo sem grana”.",Male,sim,sim,100.0
1683803,3,0,0,1,4,3,"Era aquela, toda tarde ele ia ver tão bela.",Male,sim,sim,100.0
1683874,3,0,0,1,4,3,Rainha falsa sem rei.,Female,sim,sim,100.0
1683916,3,0,0,1,4,3,A mãe da minha garota é uma tentação.,Female,sim,sim,100.0
1687167,3,0,0,0,3,3,João não é brinquedo.,Male,sim,sim,100.0
1687258,2,1,0,1,4,3,Ele é o mito desse sertão.,Male,sim,sim,66.66666666666667
1688604,2,0,0,2,4,2,Foi quando conheci uma garota especial.,Female,sim,sim,100.0
1688614,2,1,0,1,4,3,Não continuo com a garota especial.,Female,sim,sim,66.66666666666667
1688885,2,0,0,1,3,2,"Eu já cansei de zóio gordo, talarico e mina zica.",Female,sim,sim,100.0
1689444,3,1,0,0,4,4,Zumbi é santo sim que eu sei.,Male,sim,sim,75.0
1689604,1,0,0,2,3,1,Mulher boa é todo dia.,Female,sim,sim,100.0
1691619,2,0,0,2,4,2,E diziam que aos 8 ele iria ser cantor.,Male,sim,sim,100.0
1691631,2,0,0,0,2,2,Ou ele foi egoísta?.,Male,sim,sim,100.0
1692144,2,0,0,1,3,2,Ela anda calada.,Female,sim,sim,100.0
1692269,2,0,0,2,4,2,"disponha, ele é tão descompensado.",Male,sim,sim,100.0
1693544,1,0,0,2,3,1,"Mara, ô mulher maravilhosa.",Female,sim,sim,100.0
1697400,2,0,0,2,4,2,Que mina loka.,Female,sim,sim,100.0
1698621,3,0,0,1,4,3,Garota excitante vem ser minha amante.,Female,sim,sim,100.0
1699162,2,0,0,1,3,2,"Ele é fazendeiro, eu não quero dinheiro.",Male,sim,sim,100.0
1699739,1,0,0,3,4,1,Menina linda eu vou te levar.,Female,sim,sim,100.0
1702455,1,0,0,2,3,1,Hoje sou mulher não sou mais menina (2x).,Female,sim,sim,100.0
1702554,1,0,0,2,3,1,Sei que essa ariranha gosta de homem casado.,Male,sim,sim,100.0
1702573,1,0,0,2,3,1,Eu sei que essa ariranha gosta de homem casado.,Male,sim,sim,100.0
1702796,3,0,0,0,3,3,Menina tão louca eu quero te beijar.,Female,sim,sim,100.0
1702991,1,0,0,2,3,1,Mexendo ela não é brincadeira.,Female,sim,sim,100.0
1703547,2,0,0,2,4,2,Mulher bonita o ano inteiro.,Female,sim,sim,100.0
1703571,2,0,0,1,3,2,Ela sorridente e eu quase louco.,Female,sim,sim,100.0
1703602,2,0,0,1,3,2,Tem sempre homens diferentes.,Male,sim,sim,100.0
1705199,2,1,0,0,3,3,Abraçar moça bonita.,Female,sim,sim,66.66666666666667
1705211,1,0,0,3,4,1,As garotas carinhosas.,Female,sim,sim,100.0
1705737,4,0,0,0,4,4,Ela é triste de mais e lembra você.,Female,sim,sim,100.0
1705953,2,0,0,1,3,2,Que menina elegante.,Female,sim,sim,100.0
1706764,3,0,0,1,4,3,Me fazendo com que eu sinta o homem mais feliz do mundo isso é real pra mim.,Male,sim,sim,100.0
1707047,3,0,0,0,3,3,Mas o homem preguiçoso só sabe ficar na cama.,Male,sim,sim,100.0
1707216,1,0,0,2,3,1,"Veja que felicidade, a mulher já tá gordinha.",Female,sim,sim,100.0
1707770,2,0,0,2,4,2,O homem era valente.,Male,sim,sim,100.0
1707994,3,0,0,1,4,3,A família dessa moça é uma gente cretina.,Female,sim,sim,100.0
1708062,2,0,0,1,3,2,Fiquei um moço ladino..,Male,sim,sim,100.0
1708092,2,0,0,1,3,2,Eu sou um moço ladino.,Male,sim,sim,100.0
1708321,2,0,0,2,4,2,Eu sempre fui um rapaz decente.,Male,sim,sim,100.0
1708362,2,0,0,1,3,2,a garota era muito bacana.,Female,sim,sim,100.0
1708470,3,0,0,0,3,3,Tem uma mulher bonita.,Female,sim,sim,100.0
1708525,2,0,0,2,4,2,Mas meu argumento ele é tão pequeno.,Male,sim,sim,100.0
1708630,1,0,0,2,3,1,a mulher quando é mal criada.,Female,sim,sim,100.0
1709191,3,0,0,1,4,3,Ele é capaz de mover montanhas.,Male,sim,sim,100.0
1709628,2,0,0,1,3,2,"Minha musa inspiradora, minha miss.",Female,sim,sim,100.0
1709718,1,0,0,1,2,1,Sou um homem infeliz.,Male,sim,sim,100.0
1710093,2,0,0,1,3,2,Certa fez me perguntaram porque sou um homem triste.,Male,sim,sim,100.0
1710181,2,0,0,2,4,2,Apesar de homem rude.,Male,sim,sim,100.0
1710554,2,0,0,1,3,2,No jogo desta vida mulher é loteria.,Female,sim,sim,100.0
1710854,1,0,0,3,4,1,Muitas mulheres bonitas de distantes paradeiros.,Female,sim,sim,100.0
1710928,4,0,0,0,4,4,Fiquei um homem descrente.,Male,sim,sim,100.0
1710948,2,1,0,1,4,3,Se vejo mulher bonita.,Female,sim,sim,66.66666666666667
1711089,3,0,0,1,4,3,Uma joia de menina mais bonita que uma flor.,Female,sim,sim,100.0
1711382,3,0,0,1,4,3,"É fascinante, muito bonita a mulher carioca.",Female,sim,sim,100.0
1711387,2,1,0,0,3,3,É muito culta e trabalhadora a mulher paulista.,Female,sim,sim,66.66666666666667
1711391,2,0,0,1,3,2,Pode ser linda qual uma jóia a mulher goiana.,Female,sim,sim,100.0
1711415,1,0,0,3,4,1,Brasil a mulher gentil do.,Female,sim,sim,100.0
1711639,3,0,0,1,4,3,Conheço a sensível mulher brasileira de tranças compridas.,Female,sim,sim,100.0
1711657,2,1,0,1,4,3,Meu senhor onipotente.,Male,sim,sim,66.66666666666667
1712014,1,0,0,2,3,1,A menina é linda e o seu pai é uma fera.,Female,sim,sim,100.0
1712107,3,0,0,0,3,3,Minha linda mulher maravilha.,Female,sim,sim,100.0
1712328,3,0,0,1,4,3,"Ela é a rainha, eu sou um coitado.",Female,sim,sim,100.0
1712365,2,0,0,2,4,2,A mulher mais bonita do mundo.,Female,sim,sim,100.0
1712482,1,0,0,2,3,1,Será que ela está feliz.,Female,sim,sim,100.0
1712491,2,0,0,2,4,2,O homem mais triste do mundo.,Male,sim,sim,100.0
1712516,3,0,0,1,4,3,Da mulher mais bonita do mundo!).,Female,sim,sim,100.0
1712517,4,0,0,0,4,4,O homem mais feliz do mundo.,Male,sim,sim,100.0
1712519,3,0,0,1,4,3,"Ela é a mulher mais divina,.",Female,sim,sim,100.0
1712560,1,0,0,1,2,1,e ela inteira lambuzada.,Female,sim,sim,100.0
1712608,2,0,0,2,4,2,O menina bonitinha.,Female,sim,sim,100.0
1712627,3,0,0,1,4,3,O menina danadinha.,Female,sim,sim,100.0
1712763,3,1,0,0,4,4,Se ela der mole.,Female,sim,sim,75.0
1712792,4,0,0,0,4,4,como ela é covarde ela manchou.,Female,sim,sim,100.0
1713239,1,0,0,2,3,1,Sou o seu marido não sou objeto.,Male,sim,sim,100.0
1713261,2,0,0,2,4,2,ela é muito gostosa e safada demais.,Female,sim,sim,100.0
1713265,2,0,0,1,3,2,ela é sensual e adora andar na rua se mostrando.,Female,sim,sim,100.0
1713350,2,0,0,2,4,2,Mulher mal amada sofre mais não perde a posição.,Female,sim,sim,100.0
1713453,2,0,0,2,4,2,Mulher loira ou morena.,Female,sim,sim,100.0
1713972,1,0,0,3,4,1,Menina mulher já sabe bem o que quer.,Female,sim,sim,100.0
1714189,1,0,0,2,3,1,"Ô mulher perigosa,.",Female,sim,sim,100.0
1714570,3,0,0,0,3,3,"E ela, é uma menina linda.",Female,sim,sim,100.0
1715052,2,0,0,2,4,2,Era a moça mais bonita.,Female,sim,sim,100.0
1715126,3,0,0,1,4,3,O mundo habitado por homens leais.,Male,sim,sim,100.0
1715583,4,0,0,0,4,4,De um certo tempo pra cá me tornei um homem chato.,Male,sim,sim,100.0
1715622,2,1,0,1,4,3,Se mandou pra outras bandas ninguém sabe onde ele anda e a filha tá abandonada.,Female,sim,sim,66.66666666666667
1715636,2,0,0,2,4,2,Ela é tão bonita parece uma flor.,Female,sim,sim,100.0
1716367,1,0,0,3,4,1,se transformou em mulher moderna.,Female,sim,sim,100.0
1716476,2,0,0,2,4,2,"Minha mãe é a lavoura de milho, arroz e feijão.",Female,sim,sim,100.0
1716542,2,0,0,2,4,2,"Mulher maravilha, modelo do mundo,.",Female,sim,sim,100.0
1716549,3,0,0,0,3,3,"Pra colar no corpo, da mulher mais linda,.",Female,sim,sim,100.0
1716622,3,0,0,0,3,3,E você não vê que ela é mulher não é só na cama.,Female,sim,sim,100.0
1716625,1,0,0,1,2,1,Mulher é a beleza do mundo.,Female,sim,sim,100.0
1716896,2,0,0,2,4,2,que mulher divina tão cheia de glória.,Female,sim,sim,100.0
1716898,1,0,0,3,4,1,que mulher divina cheia de graça.,Female,sim,sim,100.0
1717307,2,0,0,2,4,2,dar uma surra na mulher mais bela.,Female,sim,sim,100.0
1717310,2,0,1,1,4,3,Desta vez a menina bonita vai apanhar no fim da novela.,Female,sim,sim,66.66666666666667
1717346,2,1,0,0,3,3,Olhei para ela vi tão diferente.,Female,sim,sim,66.66666666666667
1717461,3,0,0,1,4,3,A moça mais linda que eu conheci.,Female,sim,sim,100.0
1717565,2,0,0,1,3,2,ela estava tão divina seu corpinho de menina.,Female,sim,sim,100.0
1717569,3,0,0,1,4,3,ela é tão atraente seu jeitinho.,Female,sim,sim,100.0
1717601,1,0,0,3,4,1,Uma mulher bem bonita e atraente.,Female,sim,sim,100.0
1717617,3,0,0,0,3,3,"É amiga e senhora, é uma deusa é uma dama.",Female,sim,sim,100.0
1717618,3,0,0,0,3,3,Ela é muito sincera.,Female,sim,sim,100.0
1717624,3,0,0,1,4,3,É mulher perfeita.,Female,sim,sim,100.0
1718028,1,0,0,2,3,1,"Musa perfeita, olhos de luar.",Female,sim,sim,100.0
1718303,3,1,0,0,4,4,Ela é gostosa e vai pra balada toda cheirosa.,Female,sim,sim,75.0
1718304,3,0,0,1,4,3,"Ela é metida, e chama atenção ela tá carente.",Female,sim,sim,100.0
1718646,2,1,0,1,4,3,De namorado agora é seu ex.,Male,sim,sim,66.66666666666667
1719202,1,0,0,1,2,1,Mulher bonita e gostosa que não pára de chegar.,Female,sim,sim,100.0
1719219,3,0,0,0,3,3,Se me vê com mulher feia pode crer que eu tô doente.,Female,sim,sim,100.0
1719520,2,0,0,1,3,2,"Oi, menina cheirosa, corpinho enxuto, coisa gostosa.",Female,sim,sim,100.0
1719812,3,0,0,0,3,3,De repente eu vi uma deusa real.,Female,sim,sim,100.0
1719975,1,0,0,2,3,1,enquanto ela está feliz em outros braços.,Female,sim,sim,100.0
1720007,4,0,0,0,4,4,Ela estava tão carente e tão aflita.,Female,sim,sim,100.0
1720220,3,0,0,0,3,3,"Ele é boiola, um boi boiola.",Male,sim,sim,100.0
1720222,3,0,0,1,4,3,"Ele é boiola, ele é boiola.",Male,sim,sim,100.0
1720236,1,0,0,2,3,1,"Ele é boiola, é o boi boiola.",Male,sim,sim,100.0
1720304,1,0,0,3,4,1,"É a mulher mais linda do mundo, sempre a vejo no mesmo lugar.",Female,sim,sim,100.0
1720851,1,0,0,3,4,1,"Esposa boa e direita,.",Female,sim,sim,100.0
1722561,3,0,0,0,3,3,Mas ele é bem mais forte.,Male,sim,sim,100.0
1722636,2,1,0,1,4,3,"Eu encontrei, queridas, um homem diferente.",Male,sim,sim,66.66666666666667
1722782,3,0,0,1,4,3,Mas hoje ela é vilã.,Female,sim,sim,100.0
1722783,3,0,0,1,4,3,"Ela é vilã, ela é vilã.",Female,sim,sim,100.0
1723145,1,0,0,2,3,1,Sou um moço pobre porém muito honesto.,Male,sim,sim,100.0
1723167,1,0,0,2,3,1,Sou um moço pobre.,Male,sim,sim,100.0
1723701,2,0,0,2,4,2,Ele é boa pinta mais tem muita vergonha.,Male,sim,sim,100.0
1723730,3,0,0,1,4,3,Quer me enlouquecer nesse close de mulher fatal.,Female,sim,sim,100.0
1723734,3,0,0,0,3,3,Fonte de prazer que mulher gostosa.,Female,sim,sim,100.0
1723904,3,0,0,1,4,3,Se ela continuar nervosa.,Female,sim,sim,100.0
1725102,2,0,0,0,2,2,Sou um rei vagabundo.,Male,sim,sim,100.0
1725642,2,0,0,2,4,2,Não era um homem comum.,Male,sim,sim,100.0
1725754,2,1,0,1,4,3,O homem já foi roubado.,Male,sim,sim,66.66666666666667
1726005,1,0,0,2,3,1,Mesmo que ela seja infiel.,Female,sim,sim,100.0
1726501,1,0,0,3,4,1,Ela não é uma equação.,Female,sim,sim,100.0
1726632,3,0,0,0,3,3,Pois de fato minha gente ele é muito original.,Male,sim,sim,100.0
1727445,1,0,0,1,2,1,Ela não é flor pro seu jardim.,Female,sim,sim,100.0
1727544,2,0,0,2,4,2,"nem faz idéia do que ela é capaz,.",Female,sim,sim,100.0
1727691,3,0,0,0,3,3,E um homem velho se acercou e assim falou.,Male,sim,sim,100.0
1728291,2,1,0,0,3,3,Se o pai dessa moça é gringo.,Female,sim,sim,66.66666666666667
1728533,2,1,0,0,3,3,"Com perfume da mulher amada fica embriagado, dominado.",Female,sim,sim,66.66666666666667
1728655,2,0,0,1,3,2,"Ela é muito atraente,.",Female,sim,sim,100.0
1728683,3,0,0,1,4,3,Ela é a deusa que todo homem quer.,Female,sim,sim,100.0
1728684,3,0,0,0,3,3,Ela é musa do meu coração.,Female,sim,sim,100.0
1728815,1,0,0,3,4,1,sou o homem mais feliz do mundo.,Male,sim,sim,100.0
1728833,2,0,0,2,4,2,QUE SÓ DÁ MULHER SOLTEIRA.,Female,sim,sim,100.0
1729132,4,0,0,0,4,4,"UMA MULHER LINDA, BOA E DIREITA.",Female,sim,sim,100.0
1729285,2,0,0,1,3,2,Ela é muito desbocada.,Female,sim,sim,100.0
1731151,3,0,0,1,4,3,"Ela é negra, negritude que fascina.",Female,sim,sim,100.0
1731152,2,0,0,1,3,2,"Senhora menina, menina senhora.",Female,sim,sim,100.0
1731224,2,1,0,0,3,3,Não sei se ela é pagodeira.,Female,sim,sim,66.66666666666667
1731378,1,0,0,1,2,1,A mulher é a mulher.,Female,sim,sim,100.0
1731423,1,0,0,2,3,1,MULHER brasileira!!!.,Female,sim,sim,100.0
1731467,1,0,0,3,4,1,É que o homem é peixe graúdo.,Male,sim,sim,100.0
1731524,3,0,0,0,3,3,Nasceu um menino pobre.,Male,sim,sim,100.0
1731541,1,0,0,3,4,1,"Anísio é samba, amor e amizade.",Male,sim,sim,100.0
1731545,1,0,0,1,2,1,Sou menino pobre da favela.,Male,sim,sim,100.0
1731549,2,0,0,2,4,2,Olha seu moço sou um rapaz decente.,Male,sim,sim,100.0
1732226,2,0,0,1,3,2,Ela é negra negritude que fascina.,Female,sim,sim,100.0
1732227,3,0,0,1,4,3,Senhora menina menina senhora me descontrolou.,Female,sim,sim,100.0
1732494,1,0,0,1,2,1,"Se tem mulher bonita,.",Female,sim,sim,100.0
1732716,2,0,1,1,4,3,Mulher motorista é charme na direção.,Female,sim,sim,66.66666666666667
1732721,3,0,0,1,4,3,Pra mulher bonita não existe homem bravo.,Male,sim,sim,100.0
1732722,2,0,0,2,4,2,Foi uma mulher charmosa que libertou os escravos.,Female,sim,sim,100.0
1733043,3,0,0,0,3,3,Ela é musa!,Female,sim,sim,100.0
1733044,1,0,0,2,3,1,Ela é gata!,Female,sim,sim,100.0
1733190,1,0,0,3,4,1,Deixa a gente sem destino faz o homem ser menino.,Male,sim,sim,100.0
1734116,1,0,0,2,3,1,Eu sou seu velho namorado novo.,Male,sim,sim,100.0
1734268,1,0,0,3,4,1,Ela fica grilada se eu vou pra balada.,Female,sim,sim,100.0
1734487,2,1,0,0,3,3,Ela é minha amiga eu não posso falhar.,Female,sim,sim,66.66666666666667
1734780,2,0,0,2,4,2,Agora ela ficou louca.,Female,sim,sim,100.0
1734896,3,0,0,0,3,3,Mulher bonita é fruta no pé madura.,Female,sim,sim,100.0
1734911,2,0,0,1,3,2,Amigo mulher bonita é perigosa.,Female,sim,sim,100.0
1734922,2,0,0,1,3,2,em casa ela é a rainha.,Female,sim,sim,100.0
1735229,3,0,0,1,4,3,menina linda.,Female,sim,sim,100.0
1735388,2,0,0,2,4,2,se o pai dessa moça é gringo.,Female,sim,sim,100.0
1735558,2,1,0,0,3,3,"ai, ai, ai tem muita mulher bonita.",Female,sim,sim,66.66666666666667
1735560,2,0,0,1,3,2,"ai, ai, ai mas como tem homem feio.",Male,sim,sim,100.0
1736016,2,0,0,2,4,2,Sou um menino sou sonhador.,Male,sim,sim,100.0
1736875,2,1,0,0,3,3,"Se o homem nasceu bom, e bom não se conservou,.",Male,sim,sim,66.66666666666667
1737549,4,0,0,0,4,4,Ele é fiel e verdadeiro..,Male,sim,sim,100.0
1737571,2,0,0,2,4,2,Ele é fácil resolver.,Male,sim,sim,100.0
1737764,2,0,1,1,4,3,ele é o caminho serto para voçê seguir.,Male,sim,sim,66.66666666666667
1738127,2,0,0,1,3,2,Pra salvar o homem vil.,Male,sim,sim,100.0
1738450,2,1,0,1,4,3,E esse homem é o filho que com ele vai morar.,Male,sim,sim,66.66666666666667
1738544,2,0,0,1,3,2,ele é justo e é fiel e jamais esquece os seus.,Male,sim,sim,100.0
1738552,2,0,0,1,3,2,Ele é o consolador que enchuga o planto seu.,Male,sim,sim,100.0
